image_id,filename,case_tag,uploaded_by,upload_date,tech_label,tech_id,tech_date,tech_status,image_quality,tech_confidence,path_label,path_id,path_date,path_status,path_confidence,path_commentary,tech_note,tags,version,last_modified_by,last_modified_date,audit_trail_json,discussion_flag,discussion_comment,discussion_flagged_by,discussion_date,correction_label,correction_reason,correction_note,correction_by,correction_date,path_review_method,m_cell_area,m_cell_major,m_cell_minor,m_cell_eccentricity,m_cell_circularity,m_cell_solidity,m_cell_equiv_diameter,m_cell_aspect_ratio,m_cell_extent,m_nuc_area,m_nuc_major,m_nuc_minor,m_nuc_eccentricity,m_nuc_circularity,m_nuc_solidity,m_nuc_lobes,m_nuc_irregularity,m_nuc_convex_deficiency,m_nc_ratio,m_nuc_mean_l,m_nuc_mean_a,m_nuc_mean_b,m_nuc_intensity_std,m_cyto_mean_l,m_cyto_mean_a,m_cyto_mean_b,m_cyto_mean_hue,m_nuc_glcm_contrast,m_nuc_glcm_homogeneity,m_nuc_glcm_energy,m_nuc_glcm_correlation,m_seg_quality
KO_01336,KO_01336.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,13571.0,148.61132643928454,117.13861576888482,0.6153918686603203,0.803787400489725,0.9784426820475848,131.45011929093445,1.2686792093607762,0.7705541676129911,10230.0,142.40780457831318,96.74589642977072,0.7338068979700344,0.1003359103325649,0.8851012285862606,1.0,0.1148987714137394,1328.0,0.753813278314052,27.21349815476969,34.82704832099707,-40.43310339614022,5.275173334029819,50.65944008748306,19.583511640181552,-22.64823690605075,0.7500264153992307,470.2507321659406,0.3435282898571473,0.2666179522934324,0.7150712452709003,good
KO_01337,KO_01337.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,10124.0,122.09961151701836,107.80818523291951,0.4694619024562698,0.8089279363049738,0.9731808132269536,113.53535639129684,1.132563462164048,0.7149717514124294,8292.0,120.91186113258148,106.0696271113987,0.4800383684361825,0.0308923479129107,0.824500348016307,1.0,0.1754996519836929,1765.0,0.8190438561833268,25.804608577657145,35.7796210821186,-40.90713272025632,3.679586840517247,40.01269045080159,28.96178530972452,-32.67311250359965,0.7511129080765994,511.2610014860106,0.4199330948369525,0.3329615399144194,0.6592492407194928,good
KO_01338,KO_01338.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,7578.0,110.6900447619682,87.33628732517012,0.6143718255356886,0.8662256816438567,0.9808439037017862,98.2273346375797,1.2674003916590533,0.7811565817956911,6773.0,109.91903356373676,85.57217164352583,0.6276423027025804,0.0759146268413786,0.9147757968665586,1.0,0.0852242031334413,631.0,0.8937714436526788,25.142816958069865,36.29335762641245,-41.93278306751508,3.5042533167389225,40.972629507630685,29.688823394990106,-32.603373347081835,0.7571330986718139,410.4597508275473,0.3289249695179881,0.2149324759050229,0.6497124526838893,good
KO_01339,KO_01339.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,20379.0,218.88193884651724,121.40871622198657,0.8320659437158283,0.675479363173059,0.9254768392370571,161.08180742144,1.8028519340103089,0.6540115532734275,9539.0,131.87393523933792,94.72064430431476,0.6957679772230717,0.2734928614790352,0.9222662670405104,1.0,0.0777337329594895,804.0,0.4680798861573188,27.80259278590209,34.66566944164197,-39.7244215958895,5.289613844413341,33.88419827066351,30.502524424346394,-34.67833030918779,0.7482424330303792,369.0363181217218,0.3448971174295546,0.25760165442699,0.7793199657679515,good
KO_01340,KO_01340.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,9568.0,128.00827103131456,96.12555664593332,0.6603790946812848,0.8070104376457294,0.9697952564362456,110.37371047503132,1.3316778128299147,0.7510204081632653,8033.0,121.0240051499468,92.90733752785044,0.6408370471669194,0.0587966273429986,0.8952412793937368,1.0,0.1047587206062632,940.0,0.839569397993311,26.106023968370312,35.603516454812706,-40.428792234685275,3.978228405763761,43.377146588282336,27.287179666351868,-29.61124567527551,0.7593344594993772,474.1964589314439,0.3783334755214514,0.28484477917054,0.6775540612645248,good
KO_01341,KO_01341.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,11835.0,129.7779341987765,117.21834976310504,0.429172600690375,0.7984577100307207,0.9585324370292378,122.75499994680726,1.107146913952073,0.7354129124464053,10154.0,122.69707406409402,112.23443474658586,0.404070415883301,0.0982281613022173,0.9011359602413916,1.0,0.0988640397586084,1114.0,0.8579636670891424,27.874860637690993,35.31555951431314,-39.39760954545318,5.597530463590856,49.85205535161887,22.249416168532136,-23.234027510658425,0.7676473327232972,524.5952030173834,0.343680336450755,0.2627144151542324,0.7000353245655639,good
KO_01342,KO_01342.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,28137.0,249.2227108006435,182.11837242473035,0.6826500024926844,0.3921410823993333,0.7998237584922824,189.27530496663655,1.368465506705796,0.529627677596657,12189.0,137.47396440329186,118.17048152689974,0.510993718402184,0.3398182331034087,0.8841578412882635,1.0,0.1158421587117365,1597.0,0.4332018338842094,29.48339291925564,34.27548904811371,-37.77252937097001,6.669225582936016,62.953875313189926,18.400069009267767,-0.9654276376470642,0.7639106197105371,441.9217373176186,0.3992204074913936,0.333119875970586,0.7999237084781866,good
KO_01343,KO_01343.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,13062.0,187.79773531124056,97.07770379519164,0.8560295353825196,0.5902797565046013,0.8935558899986318,128.96144746912037,1.9345094493318904,0.6664285714285715,8664.0,113.46171852383016,98.17527030565928,0.5013023314239807,0.588292811319448,0.9634159902146112,1.0,0.0365840097853886,329.0,0.6632981166743225,27.25985201894966,34.983034205363566,-39.88641955798399,5.830115229676405,63.551644353820826,18.082770525380017,-0.9172303504115088,0.7735668164818114,408.4597426592156,0.3265456895930884,0.2207798664770477,0.7349702900543864,good
KO_01344,KO_01344.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,13375.0,141.01548715165694,125.10709327758262,0.4614102292895409,0.7285341392999831,0.9467015855039638,130.49742875180647,1.1271582086778835,0.6461352657004831,10466.0,133.8443121002961,107.56271925730312,0.5951149757593095,0.096681263636368,0.8560444953378047,1.0,0.1439555046621953,1760.0,0.7825046728971963,27.417036172513782,34.50746685151478,-40.4692361905912,5.697432764432639,51.45127487958998,19.552884900813577,-21.314640566196154,0.759909241513948,494.7758793431614,0.4191752633656672,0.344690580207755,0.7344139106494887,good
KO_01345,KO_01345.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,9312.0,125.74449846918182,96.0361036059333,0.64552397957639,0.8359937689283262,0.9796948974224092,108.8871279838615,1.3093461078466022,0.6871310507674144,8371.0,125.83020864248324,87.94480446455474,0.7152033113869971,0.5691013754592117,0.9278430503214364,1.0,0.0721569496785635,651.0,0.8989475945017182,26.605298717145704,35.04357346999722,-41.01533184563411,5.71477153893604,55.64610828705138,16.720779988559926,-14.393722798329009,0.8046708655137884,362.02587708567177,0.4546573268910293,0.3467367836198788,0.7904261250468738,good
KO_01346,KO_01346.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,14856.0,162.907025352736,121.53256684952164,0.6659189465281015,0.7050864042731236,0.9375828337014832,137.53271129656966,1.3404392713472684,0.6783561643835616,9537.0,115.69879463651158,111.82981273629608,0.2564410337350229,0.092710244417339,0.8704819277108434,1.0,0.1295180722891566,1419.0,0.6419628432956381,27.544352321852752,34.62688718863269,-39.414760142712815,5.164900827652299,51.73830201524578,21.718437147386226,-14.253139115918412,0.787411402434211,418.7920587792091,0.4372167909739201,0.3616389676689381,0.7737954454451174,good
KO_01347,KO_01347.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,7161.0,100.16499554794198,91.09502450368652,0.415813966738705,0.9104179014437438,0.986635436759438,95.48648270749374,1.0995660420936426,0.7773556231003039,6847.0,98.02295457268218,89.53248394590504,0.407101707678,0.5327176698891811,0.9752172055262784,1.0,0.0247827944737216,174.0,0.9561513755062142,24.70462711496713,35.3555710376626,-43.264783114403386,3.3729486467710283,46.556625434286666,24.47764204802184,-22.14238338971095,0.7885438666585349,225.2395519571483,0.3896424478872324,0.1991625341160826,0.776233163045051,good
KO_01348,KO_01348.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,18521.0,214.5252686170968,121.71663511657115,0.8234583782465591,0.5064718098438907,0.8900903498654363,153.5632430239735,1.7624975288845308,0.6458711117310643,11692.0,169.66198302112025,88.8394871912915,0.8519480215727331,0.2711651603790959,0.956322591199084,1.0,0.043677408800916,534.0,0.6312834080233248,29.534198234982068,34.7008697237371,-37.8671680950545,6.6799023206581545,62.30306508064639,17.390899068932097,-4.54427430323345,0.7535493058515602,418.92080606435945,0.4354783909665755,0.3775810148457816,0.8159395471355476,good
KO_01349,KO_01349.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,11067.0,131.7148816070578,107.5835888844748,0.5769330379746526,0.8510934225088349,0.978082191780822,118.70527385749988,1.2243027303029983,0.7533696392103472,9117.0,117.09370178637988,101.06385177669364,0.5050290042895009,0.454793375610327,0.945550715619166,1.0,0.0544492843808338,525.0,0.8238004879371104,27.373122613351786,34.91749456764187,-40.24908708822442,6.372998950810624,57.548906248691154,16.038894214610625,-14.503553527611857,0.785038747922445,431.1561242796048,0.3589971147015395,0.2690547001270999,0.7538721633816478,good
KO_01350,KO_01350.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,7618.0,103.19386435296984,94.62777193047812,0.3989095162553489,0.8616400316228521,0.9775439496984474,98.48623686481513,1.0905240845022233,0.7775849749923446,6999.0,101.50789197891064,92.61827920531968,0.4092452595242889,0.1615537494104541,0.9399677679290894,1.0,0.0600322320709105,447.0,0.9187450774481492,24.97431901599367,35.5872929972135,-42.482441696699944,3.3590301179677864,41.28444595440178,28.52528231040338,-28.813171012376856,0.7714643568449332,305.1632293434287,0.3730039072711139,0.2143502520417046,0.7260168644074437,good
KO_01351,KO_01351.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,9814.0,117.34270063453778,106.98073566812474,0.4108679877595443,0.8196720164954956,0.9748683818416608,111.78359849294031,1.0968582324817608,0.7429782723900371,7416.0,106.9667554181701,89.11862582156294,0.553057315275959,0.4553056998342514,0.9695385017649366,1.0,0.0304614982350634,233.0,0.7556551864683105,25.50875226070664,34.853770647366446,-42.26127677521039,4.089444358564735,51.43753982157139,18.947900444305592,-21.19463716220097,0.7565878044687101,282.29817114011223,0.3629134947912209,0.2289672448828559,0.770636903242046,good
KO_01352,KO_01352.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,14119.0,144.45209032736278,131.90675474882522,0.4076186020189678,0.5473797476983222,0.8807860262008733,134.0778472832696,1.0951076053870492,0.6453219982631747,10653.0,130.65058126265953,118.0963378107798,0.4277231751210013,0.0371415672566414,0.81029892751198,1.0,0.18970107248802,2494.0,0.7545151922940718,27.766577634071595,34.99301991498495,-38.928346463686125,4.733754292557599,47.96755536261426,22.25494022147243,-25.7381089008893,0.7501737881260149,524.6898813595376,0.4379104750850912,0.373507437079475,0.7191735448679368,good
KO_01353,KO_01353.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,12966.0,177.37208196927313,100.92946457269392,0.8223189917752484,0.6198523743876375,0.9031134638155603,128.4866683241344,1.7573865344497277,0.7020792722547109,8742.0,109.30412053390316,103.64016867419868,0.3177285503379024,0.3179375960643225,0.9503206870311992,1.0,0.0496793129688009,457.0,0.6742248958815363,27.80505592427288,34.75668015773604,-39.56381063863277,6.5778062378408375,61.440881757756166,19.538480510992784,-1.955833075888241,0.793032856651892,476.0236892491575,0.3200634613408759,0.2249967061006717,0.7237208614667897,good
KO_01354,KO_01354.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,13852.0,162.54835206337668,129.31723461767342,0.6058726487295064,0.390782668852525,0.8201788146130617,132.80404426700068,1.2569736164243777,0.5692914680256452,7110.0,102.16466538073252,89.47992228742896,0.4826012031731906,0.849806552761302,0.976380115352925,1.0,0.0236198846470749,172.0,0.5132832803927231,25.85862639061464,34.800309164793504,-41.60782304760822,4.939375249031708,56.813268358496074,21.047645170800827,-3.625878540377876,0.9097696904532784,304.76777710556394,0.3606630417497188,0.1944407389789179,0.748852878365775,good
KO_01355,KO_01355.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,15564.0,166.599735883441,121.45315206720753,0.6845012648616006,0.6196778084147315,0.9300268897520167,140.771802127621,1.3717201492741096,0.7102957283680176,12211.0,146.8548380220899,112.2855391149808,0.6445024469200401,0.0673476536825374,0.9110646870103708,1.0,0.0889353129896291,1192.0,0.7845669493703418,28.735451146580367,35.00018871406314,-38.02073837583048,5.928635491849176,52.11232995982246,19.633793935208093,-20.03978348568809,0.7734317694681689,565.1488977996723,0.3224913586930791,0.2564815798575787,0.6992759744211892,good
KO_01356,KO_01356.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,10523.0,140.41291888112724,97.25076950860722,0.7213165230750583,0.7549594405890644,0.959514908361448,115.75102474383591,1.4438232169330023,0.7255239933811363,8965.0,134.13800376958395,89.36526605679363,0.7457562935881685,0.1686174907735397,0.9395304967512051,1.0,0.0604695032487948,577.0,0.8519433621590801,27.116838905174017,35.16575616803618,-40.371735649203,5.3695666076346305,48.7610147531316,21.981418306880386,-23.38704507709648,0.7596851509565224,422.7217734029366,0.3434699374623701,0.2466944483059708,0.7316519023150921,good
KO_01357,KO_01357.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,11886.0,173.1999353939661,95.1440526715666,0.835604998045187,0.6174682647493378,0.901342230985061,123.01920674724798,1.8203968669680823,0.6206140350877193,7513.0,111.57308597659188,86.86114989826851,0.6276279016624758,0.7759880424623401,0.973564856809641,1.0,0.0264351431903589,204.0,0.6320881709574289,26.02665770246939,35.38926927951798,-41.563044691434065,5.230043309561565,63.29093631825644,18.64611988904603,-0.6085598113816703,0.7991473645844555,335.91582472863354,0.3625396509244767,0.2249139087639798,0.7513507542988564,good
KO_01358,KO_01358.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,16867.0,195.83643529344343,114.5728412617564,0.8110018846596296,0.5732834197992478,0.921190606226106,146.54600438445257,1.709274494171179,0.6982241172331002,12595.0,180.3131053829011,111.06568454148308,0.7877773247596939,0.011328489825977,0.7552770448548812,1.0,0.2447229551451187,4081.0,0.7467243730361061,30.06154116634948,34.8233684055453,-36.552309337611824,5.010603107229864,44.666492830280895,27.5143484496242,-28.611341818391857,0.7645507144151625,950.9023008317168,0.3780224428159173,0.3275033652718515,0.5704075597519709,good
KO_01359,KO_01359.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,8621.0,112.21631434509482,98.7835242574556,0.4744256650628325,0.8211588413761557,0.9741242937853108,104.76926130865787,1.1359820900156372,0.7672659309362763,7040.0,107.69211840209296,89.9141694980016,0.5503732109518014,0.10564024219744,0.8985322271857051,1.0,0.1014677728142948,795.0,0.8166106020183274,24.914113810456673,35.71163579084274,-42.26147339002684,3.4736858473054046,45.72683861777842,25.279120924405653,-26.36009078774306,0.7637699203094763,355.1935719212481,0.4053889824416556,0.2619144750612021,0.7134414764406324,good
KO_01360,KO_01360.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,15726.0,164.11701138298693,126.97004850728464,0.6336063278481567,0.6408916045082166,0.8923059464366773,141.50252676367714,1.2925647687184358,0.6653691559128411,12173.0,163.96547506965197,100.77471040901376,0.7888316513844119,0.0616844330164906,0.866775847336941,1.0,0.1332241526630589,1871.0,0.7740684217219891,28.340766472992357,34.57253912520544,-38.718012892441386,5.781833662503176,50.21782263848236,21.090179729160553,-22.728758546215715,0.764238615401801,518.426305062671,0.4094652762865159,0.3483132794596901,0.7412887057610328,good
KO_01361,KO_01361.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,7347.0,107.01155114182984,87.98191193539556,0.5692389961801978,0.8708381503200217,0.9810388569902524,96.7186173141926,1.2162903577317985,0.7274257425742574,7036.0,106.83215816793768,86.22134684973346,0.5904517136459944,0.3972574273429143,0.9679460723620856,1.0,0.0320539276379144,233.0,0.9576697971961344,25.59667045320475,36.15219478421766,-42.153558799556144,4.417054842766349,47.02485151122872,27.13118182669044,-22.38617058381808,0.7962833762433884,249.85522974325988,0.4010672489999045,0.2603318990362647,0.8117779592539929,good
KO_01362,KO_01362.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,11079.0,139.1223681116521,105.88660671394558,0.6486297308247403,0.7114262950918847,0.9280448986429888,118.7696127640436,1.313880692083121,0.6926106526631658,9398.0,134.37531320812275,95.69669329248204,0.7020174142158222,0.1635525767321927,0.8818616871539833,1.0,0.1181383128460167,1259.0,0.8482715046484339,27.412154403597334,35.11996508332486,-40.05401383689361,5.846154988158396,52.64754192403972,20.16198420599336,-20.10513864967967,0.7745499004080457,407.8872550776485,0.4309241438350387,0.3510102749274932,0.7808695907651124,good
KO_01363,KO_01363.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,21886.0,216.4736899250485,155.47945284972192,0.6957983555468813,0.5437261882494732,0.8504371478531183,166.93148497534483,1.3922977342496845,0.5912258901075153,11038.0,133.46623190925365,108.0283894569228,0.5872492468165084,0.4074308623319383,0.9317126698742296,1.0,0.0682873301257702,809.0,0.5043406744037284,28.82853440143617,34.78665360275945,-38.6484327261099,6.5881542587494675,59.045408533398245,19.445506534290043,-5.064213860362827,0.8155706448354372,415.246800629307,0.3728286549804269,0.3032214865683946,0.7958490420470401,good
KO_01364,KO_01364.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,10766.0,138.77667090561465,100.01729742195153,0.6932399552329105,0.7502545263006026,0.96125,117.0798741826227,1.387526702707689,0.6883631713554987,8256.0,132.32265404898686,94.7139785593938,0.6983253127783062,0.025499429788313,0.8350359057348032,1.0,0.1649640942651967,1631.0,0.7668586290172766,25.378579306572338,35.72018555272595,-41.19821959183249,3.4157555090896237,40.91955514457083,27.887342542815983,-32.23360859642907,0.7478833602889362,535.0445546114188,0.394850900771902,0.309924106281586,0.6229539436305634,good
KO_01365,KO_01365.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,7976.0,116.362010509746,89.90899120258037,0.6348125395796764,0.7654965273545767,0.9514493618036504,100.77379921789024,1.2942199545712003,0.6852233676975945,7025.0,115.09740142538998,83.06732053492931,0.6921921508277139,0.3107195363640779,0.907271083559344,1.0,0.092728916440656,718.0,0.8807673019057172,24.62430642526112,35.20696991612033,-42.72015649420267,2.8525845391583387,44.07623633878923,24.683514473059,-26.321174019662525,0.7606336194974161,187.1448131961353,0.4784629736533656,0.3293767151229589,0.8533247304607203,good
KO_01366,KO_01366.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,9060.0,115.19138399572016,101.56447214271064,0.4718067467700801,0.8458563521797672,0.9774517207897292,107.40367905849676,1.1341700652356272,0.7770154373927959,8115.0,112.11468469420784,96.10310835945576,0.5150073945023346,0.1914271611441759,0.9267930561900412,1.0,0.0732069438099588,641.0,0.8956953642384106,26.337890369562334,35.071797059040414,-41.429488164489825,5.108702963109033,49.23909937574115,23.54699844209805,-22.8788442371228,0.7787939980380174,442.2617041277009,0.3540738439632049,0.2383545468700191,0.6958649046452023,good
KO_01367,KO_01367.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,9798.0,128.58539896430088,99.25149950725698,0.6357776735550622,0.8154475950254395,0.9741499304036588,111.69243957992468,1.2955511967343032,0.7098456857204956,9043.0,122.80248576728178,96.91988485936672,0.6140927046996352,0.1760071047231077,0.9430597559703828,1.0,0.0569402440296172,546.0,0.9229434578485404,26.450771497902817,35.56850115600555,-41.077169041845146,4.8259419089140785,46.03000586910285,26.65214591448388,-27.196247228918676,0.765389649384495,363.8210342678863,0.3601609934868358,0.2653224896001245,0.7544684602206825,good
KO_01368,KO_01368.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,12766.0,150.86883930607098,111.4277996874052,0.6741724336973965,0.5367998805559561,0.8813255091473938,127.4918665173943,1.3539604993485646,0.6469038208168643,9774.0,138.75721483788902,106.49601350326924,0.6410502297287268,0.0207205080517901,0.7697275161442747,1.0,0.2302724838557253,2924.0,0.765627447908507,26.917966168807563,35.82816724102268,-39.35400732338874,4.324021225145575,43.98205250254112,27.835001022822393,-29.295022435792372,0.7611574072045583,608.9895779373632,0.444571916577028,0.3835445948053802,0.6469006745683756,good
KO_01369,KO_01369.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,11117.0,146.5182011817007,98.7105223919608,0.7389974156011397,0.5717267129279956,0.8846184451340813,118.97312309433929,1.484322011790239,0.628789592760181,5551.0,143.14126414556785,97.0560313477083,0.7350215986743777,0.0080200601299575,0.5299789956081726,0.0,0.4700210043918273,4923.0,0.4993253575604929,23.492202953247087,36.42987780160976,-40.95612620344459,1.6772749667355538,33.314423076236935,32.52968194918452,-36.86364865921774,0.7473156591702809,532.0941499665661,0.5645788822253828,0.5069741811477979,0.5262055317292336,good
KO_01370,KO_01370.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,17590.0,162.15549343655258,140.75964828468437,0.4964706146542528,0.7734417004904309,0.95276784747048,149.65387930785994,1.1520026897807774,0.7185457516339869,12019.0,154.2383373440481,115.48192610300944,0.662882006254893,0.0200049596307436,0.7944345297111508,1.0,0.2055654702888492,3110.0,0.6832859579306424,27.09484791171434,35.3624909219832,-39.623107464053135,4.260562998857965,45.19259228114241,24.53698840467321,-27.89290230681074,0.7523591357389866,623.4550833701538,0.3585637603090744,0.2943273039375721,0.6243639341892004,good
KO_01371,KO_01371.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,10959.0,147.12694546288557,95.41713661175228,0.7611838913494229,0.7767671038022992,0.9726635306647732,118.1246467539804,1.5419341921937777,0.7461192810457516,8683.0,125.27253232897672,89.61397915022664,0.6987640932002642,0.2841068362490018,0.951040525739321,1.0,0.048959474260679,447.0,0.7923168172278493,26.52387443724087,34.86876131121303,-40.68921678161263,5.129581040065684,50.960437329135345,21.152351564056023,-20.838750133628174,0.7775468571319322,372.95301043233894,0.3585340868900196,0.2550163736775923,0.7514450126437624,good
KO_01372,KO_01372.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,25819.0,262.9760704033105,148.28281074492824,0.8258674722221633,0.3423543810496259,0.778477959355967,181.3112566983009,1.7734764338644364,0.4510656883298393,16666.0,179.73410771968983,130.13669521037215,0.6897462353393848,0.031689282906085,0.8564674443702143,1.0,0.1435325556297857,2793.0,0.6454936287230334,30.767136911690784,34.53052127311705,-36.38864583266793,6.1191861495713935,53.14104731332072,21.525376125301964,-12.079485423998872,0.8445367917049499,650.614554689952,0.3983388042464303,0.3483354959798541,0.7287128965966072,good
KO_01373,KO_01373.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,9966.0,122.22951942211112,104.60540903349784,0.5172880697603297,0.8201125071281699,0.9665405877218504,112.6459289225786,1.1684818266230337,0.7605311355311355,8461.0,118.74733140941842,98.05261496880784,0.5640732006235444,0.0666756376043063,0.9095893356267468,1.0,0.090410664373253,841.0,0.8489865542845675,26.403925396031383,35.59808744568942,-40.412352742059745,4.39995306302484,44.10482649775251,26.919608807946812,-29.094950217770155,0.7575445070940005,525.6345171452748,0.2870885467221293,0.1919763145603966,0.5986074979248408,good
KO_01374,KO_01374.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,8975.0,118.5043117276554,97.70500095746448,0.5658841343253289,0.8404117790020176,0.975967812092214,106.89866656791416,1.212878671166953,0.7091498103666245,8233.0,116.83874104641366,93.13007138848332,0.6038709251893747,0.2136050183022111,0.9464306242096792,1.0,0.0535693757903207,466.0,0.9173259052924791,26.316694743709583,35.278586467365066,-40.99923690430493,4.890316856296163,48.64560335958779,23.258274871606258,-22.705623116499588,0.7775422531938915,357.3585253917268,0.4219686467926383,0.3036903826839717,0.7714562389172189,good
KO_01375,KO_01375.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,16355.0,170.62022115951484,125.36674617232552,0.6783155309563721,0.7223967336447747,0.9471276349316656,144.3046525727552,1.3609687287008725,0.6815151262605217,11394.0,148.99853533155752,120.90587335411192,0.5844124196388727,0.0177089443410806,0.7538207079060536,1.0,0.2461792920939464,3721.0,0.6966676857230205,26.930001243505437,35.14502998166961,-39.59865005047409,4.606744686118801,45.01016533935158,24.337532525738514,-28.702708574412956,0.7416382498117742,572.2926346514162,0.470812812719002,0.4169052152422901,0.6765669636685774,good
KO_01376,KO_01376.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,9550.0,122.03356294984206,100.45400076562788,0.5677993532810643,0.8528510023161416,0.9793867295661984,110.26984017500344,1.214820335872556,0.7689210950080515,7608.0,119.4849081413152,93.744234565676,0.6200406744469661,0.0378949230467523,0.8588846240686385,1.0,0.1411153759313614,1250.0,0.7966492146596859,25.208731979647947,35.698801631139006,-41.039542484713,3.3846592970269764,41.83563270750171,26.990406774269452,-30.5071635891506,0.7511770387608909,500.3074414862043,0.3649147601926489,0.2673079195819153,0.6215692905812853,good
KO_01377,KO_01377.jpg,kuoptofil,,,,,,,,,BLAST,,,finalized,,,,,0.0,,,[],False,,,,,,,,,,8612.0,116.82195229169568,94.87896951024284,0.5834246118307973,0.7933994429723663,0.9526548672566372,104.71455944260674,1.2312734096367255,0.7471802880444213,7567.0,113.53116933539724,85.92403518120845,0.6536093232013567,0.596509950878703,0.9675233346119422,1.0,0.0324766653880577,254.0,0.878657686948444,25.479585937707498,35.119338868692324,-41.71896278083313,3.755332243284376,51.03993307359556,20.851248767246897,-18.468338788006587,0.7951150850266927,243.16598535355547,0.3483653826007702,0.1981195035649332,0.7784471101202227,good
